timestamp,frame,track_id,class,priority,x1,y1,x2,y2,conf,target_cx,target_cy,err_x,err_y,rc_yaw,rc_throttle,conf_threshold,thermal_throttle,sahi_mode,ram_pct,gpu_temp,cpu_temp,power_mw,latency_ms,fps,target_lost
1783525931.7667727,0,1,person,0,474,3,741,558,0.844,607,280,-33,-80,1500,1650,0.35,0,0,32.3,46.343,45.875,4840,885.83,1.1,0
1783525931.8131576,1,1,person,0,354,1,626,569,0.887,490,285,-150,-75,1300,1524,0.35,0,0,34.1,46.312,46.5,5863,21.99,45.5,0
1783525931.8911474,2,2,person,0,616,2,961,643,0.879,788,322,148,-38,1700,1491,0.35,0,0,34.1,46.312,46.5,5863,21.49,46.5,0
1783525931.9522412,3,2,person,0,596,2,944,643,0.884,770,322,130,-38,1554,1515,0.35,0,0,34.1,46.312,46.5,5863,20.78,48.1,0
1783525932.010397,4,2,person,0,584,2,935,642,0.897,759,322,119,-38,1556,1515,0.35,0,0,34.1,46.312,46.5,5863,20.76,48.2,0
1783525932.0700486,5,2,person,0,573,2,924,638,0.892,748,320,108,-40,1550,1518,0.35,0,0,37.5,46.281,46.593,6051,20.06,49.9,0
1783525932.1307764,6,2,person,0,559,2,910,638,0.861,734,320,94,-40,1539,1516,0.35,0,0,37.5,46.281,46.593,6051,20.14,49.7,0
1783525932.1915295,7,2,person,0,547,2,900,639,0.901,723,320,83,-40,1536,1516,0.35,0,0,37.5,46.281,46.593,6051,20.01,50.0,0
1783525932.2513118,8,2,person,0,532,2,882,636,0.922,707,319,67,-41,1520,1517,0.35,0,0,37.5,46.281,46.593,6051,19.57,51.1,0
1783525932.3109622,9,2,person,0,523,2,871,633,0.896,697,317,57,-43,1522,1519,0.35,0,0,37.5,46.281,46.593,6051,20.18,49.6,0
1783525932.3680718,10,2,person,0,507,3,848,619,0.798,677,311,37,-49,1421,1525,0.35,0,0,37.5,46.281,46.593,6051,19.98,50.1,0
1783525932.4281027,11,2,person,0,492,2,831,614,0.786,661,308,21,-52,1501,1523,0.35,0,0,37.5,46.281,46.593,6051,20.24,49.4,0
1783525932.4857342,12,2,person,0,480,3,819,612,0.756,649,307,9,-53,1501,1522,0.35,0,0,37.5,46.281,46.593,6051,19.24,52.0,0
1783525932.5428116,13,2,person,0,473,3,813,611,0.76,643,307,3,-53,1501,1521,0.35,0,0,37.5,46.343,46.281,6130,19.72,50.7,0
1783525932.5864308,14,2,person,0,446,2,789,607,0.873,617,304,-23,-56,1501,1526,0.35,0,0,37.5,46.343,46.281,6130,19.52,51.2,0
1783525932.6434693,15,2,person,0,430,1,778,607,0.923,604,304,-36,-56,1501,1523,0.35,0,0,37.5,46.343,46.281,6130,19.64,50.9,0
1783525932.6991343,16,2,person,0,402,1,756,606,0.937,579,303,-61,-57,1377,1524,0.35,0,0,37.5,46.343,46.281,6130,20.8,48.1,0
1783525932.7560034,17,2,person,0,380,2,739,605,0.937,559,303,-81,-57,1424,1523,0.35,0,0,37.5,46.343,46.281,6130,19.37,51.6,0
1783525932.8134608,18,2,person,0,366,3,730,605,0.931,548,304,-92,-56,1430,1522,0.35,0,0,37.5,46.343,46.281,6130,19.22,52.0,0
1783525932.8680356,19,2,person,0,354,3,721,601,0.896,537,302,-103,-58,1422,1526,0.35,0,0,37.5,46.343,46.281,6130,19.63,50.9,0
1783525932.9245775,20,2,person,0,341,4,710,601,0.715,525,302,-115,-58,1414,1524,0.35,0,0,37.5,46.343,46.281,6130,19.36,51.7,0
1783525932.9824984,21,2,person,0,331,5,702,600,0.871,516,302,-124,-58,1413,1524,0.35,0,0,37.5,46.343,46.281,6130,19.14,52.2,0
1783525933.038095,22,2,person,0,316,3,693,598,0.909,504,300,-136,-60,1401,1527,0.35,0,0,37.5,46.281,46.218,6209,19.58,51.1,0
1783525933.0955446,23,2,person,0,305,3,687,596,0.904,496,299,-144,-61,1402,1526,0.35,0,0,37.5,46.281,46.218,6209,19.45,51.4,0
1783525933.151033,24,2,person,0,307,3,692,593,0.896,499,298,-141,-62,1419,1527,0.35,0,0,37.5,46.281,46.218,6209,19.08,52.4,0
1783525933.206885,25,2,person,0,312,3,700,592,0.903,506,297,-134,-63,1429,1527,0.35,0,0,37.5,46.281,46.218,6209,19.74,50.7,0
1783525933.250637,26,2,person,0,314,3,705,590,0.914,509,296,-131,-64,1426,1528,0.35,0,0,37.5,46.281,46.218,6209,19.4,51.6,0
1783525933.3075547,27,2,person,0,311,3,706,588,0.918,508,295,-132,-65,1418,1528,0.35,0,0,37.5,46.281,46.218,6209,19.99,50.0,0
1783525933.3619854,28,2,person,0,299,3,696,588,0.916,497,295,-143,-65,1396,1527,0.35,0,0,37.5,46.281,46.218,6209,20.18,49.6,0
1783525933.4171245,29,2,person,0,292,2,693,590,0.879,492,296,-148,-64,1402,1526,0.35,0,0,37.5,46.281,46.218,6209,19.21,52.0,0
1783525933.4803557,30,2,person,0,289,2,692,589,0.875,490,295,-150,-65,1405,1528,0.35,0,0,37.5,46.281,46.218,6209,25.42,39.3,0
1783525933.5374317,31,2,person,0,303,2,710,589,0.893,506,295,-134,-65,1439,1527,0.35,0,0,37.5,46.281,46.218,6209,20.75,48.2,0
1783525933.5964746,32,2,person,0,311,2,721,589,0.804,516,295,-124,-65,1436,1528,0.35,0,0,37.5,46.562,46.625,6288,20.41,49.0,0
1783525933.6538298,33,2,person,0,315,2,726,588,0.848,520,295,-120,-65,1431,1528,0.35,0,0,37.5,46.562,46.625,6288,19.79,50.5,0
1783525933.7106826,34,2,person,0,307,1,715,588,0.901,511,294,-129,-66,1407,1529,0.35,0,0,37.5,46.562,46.625,6288,19.6,51.0,0
1783525933.7666607,35,2,person,0,309,1,713,588,0.902,511,294,-129,-66,1419,1528,0.35,0,0,37.5,46.562,46.625,6288,20.44,48.9,0
1783525933.823136,36,2,person,0,315,1,715,588,0.897,515,294,-125,-66,1427,1528,0.35,0,0,37.5,46.562,46.625,6288,19.78,50.6,0
1783525933.8808413,37,2,person,0,327,1,723,588,0.892,525,294,-115,-66,1441,1528,0.35,0,0,37.5,46.562,46.625,6288,20.91,47.8,0
1783525933.925947,38,2,person,0,335,2,727,588,0.874,531,295,-109,-65,1442,1526,0.35,0,0,37.5,46.562,46.625,6288,19.81,50.5,0
1783525933.9826758,39,2,person,0,341,1,729,588,0.876,535,294,-105,-66,1439,1529,0.35,0,0,37.5,46.562,46.625,6288,19.5,51.3,0
1783525934.0384371,40,2,person,0,346,0,733,587,0.89,539,293,-101,-67,1442,1529,0.35,0,0,37.5,46.562,46.625,6288,19.92,50.2,0
1783525934.0962253,41,2,person,0,358,2,742,589,0.909,550,295,-90,-65,1458,1526,0.35,0,0,37.5,46.437,46.593,6328,19.73,50.7,0
1783525934.1533003,42,2,person,0,372,3,752,590,0.94,562,296,-78,-64,1467,1526,0.35,0,0,37.5,46.437,46.593,6328,19.56,51.1,0
1783525934.2101092,43,2,person,0,381,3,756,590,0.942,568,296,-72,-64,1462,1527,0.35,0,0,37.5,46.437,46.593,6328,19.68,50.8,0
1783525934.2648087,44,2,person,0,393,3,762,589,0.926,577,296,-63,-64,1472,1527,0.35,0,0,37.5,46.437,46.593,6328,19.9,50.2,0
1783525934.3212712,45,2,person,0,403,3,764,588,0.921,583,295,-57,-65,1471,1528,0.35,0,0,37.5,46.437,46.593,6328,19.65,50.9,0
1783525934.3767798,46,2,person,0,406,3,762,588,0.909,584,295,-56,-65,1464,1528,0.35,0,0,37.5,46.437,46.593,6328,19.48,51.3,0
1783525934.4311156,47,2,person,0,415,2,764,589,0.908,589,295,-51,-65,1473,1528,0.35,0,0,37.5,46.437,46.593,6328,19.74,50.7,0
1783525934.491126,48,2,person,0,422,2,764,591,0.913,593,296,-47,-64,1474,1526,0.35,0,0,37.5,46.437,46.593,6328,24.44,40.9,0
1783525934.5464318,49,2,person,0,426,2,759,591,0.913,592,296,-48,-64,1466,1527,0.35,0,0,37.5,46.437,46.593,6328,19.57,51.1,0
1783525934.5914354,50,2,person,0,431,2,754,590,0.914,592,296,-48,-64,1468,1527,0.35,0,0,37.5,46.718,46.875,6249,19.5,51.3,0
1783525934.6470768,51,2,person,0,435,1,747,587,0.905,591,294,-49,-66,1466,1530,0.35,0,0,37.5,46.718,46.875,6249,19.34,51.7,0
1783525934.7017384,52,2,person,0,434,1,740,590,0.906,587,295,-53,-65,1459,1527,0.35,0,0,37.5,46.718,46.875,6249,19.78,50.6,0
1783525934.7571964,53,2,person,0,433,0,730,588,0.919,581,294,-59,-66,1452,1529,0.35,0,0,37.5,46.718,46.875,6249,19.58,51.1,0
1783525934.8121567,54,2,person,0,434,0,723,585,0.915,578,292,-62,-68,1455,1531,0.35,0,0,37.5,46.718,46.875,6249,19.74,50.7,0
1783525934.8672304,55,2,person,0,436,0,713,572,0.913,574,286,-66,-74,1451,1537,0.35,0,0,37.5,46.718,46.875,6249,20.3,49.3,0
1783525934.9224463,56,2,person,0,438,0,705,560,0.915,571,280,-69,-80,1451,1539,0.35,0,0,37.5,46.718,46.875,6249,20.03,49.9,0
1783525934.9777303,57,2,person,0,441,0,700,552,0.918,570,276,-70,-84,1453,1539,0.35,0,0,37.5,46.718,46.875,6249,19.82,50.5,0
1783525935.0313625,58,2,person,0,445,0,698,546,0.914,571,273,-69,-87,1457,1539,0.35,0,0,37.5,46.718,46.875,6249,19.82,50.5,0
1783525935.090079,59,2,person,0,448,0,697,543,0.92,572,271,-68,-89,1457,1539,0.35,0,0,37.5,46.625,46.625,6288,24.09,41.5,0
1783525935.149547,60,2,person,0,451,0,698,543,0.913,574,271,-66,-89,1460,1537,0.35,0,0,37.5,46.625,46.625,6288,25.01,40.0,0
1783525935.2023256,61,2,person,0,461,1,707,543,0.902,584,272,-56,-88,1478,1536,0.35,0,0,37.5,46.625,46.625,6288,19.94,50.1,0
1783525935.2469838,62,2,person,0,467,1,714,543,0.905,590,272,-50,-88,1477,1537,0.35,0,0,37.5,46.625,46.625,6288,19.47,51.4,0
1783525935.300312,63,2,person,0,476,1,723,543,0.915,599,272,-41,-88,1485,1537,0.35,0,0,37.5,46.625,46.625,6288,19.86,50.4,0
1783525935.3544078,64,2,person,0,487,2,733,539,0.901,610,270,-30,-90,1557,1539,0.35,0,0,37.5,46.625,46.625,6288,19.29,51.8,0
1783525935.408339,65,2,person,0,494,2,739,534,0.91,616,268,-24,-92,1497,1540,0.35,0,0,37.5,46.625,46.625,6288,19.66,50.9,0
1783525935.4617748,66,2,person,0,502,2,747,528,0.916,624,265,-16,-95,1497,1542,0.35,0,0,37.5,46.625,46.625,6288,19.56,51.1,0
1783525935.515077,67,2,person,0,507,1,753,522,0.908,630,261,-10,-99,1497,1545,0.35,0,0,37.5,46.625,46.625,6288,19.44,51.4,0
1783525935.5671399,68,2,person,0,514,2,759,511,0.925,636,256,-4,-104,1497,1548,0.35,0,0,37.6,46.531,46.625,6288,19.61,51.0,0
1783525935.6203377,69,2,person,0,529,2,772,497,0.926,650,249,10,-111,1497,1552,0.35,0,0,37.6,46.531,46.625,6288,19.25,51.9,0
1783525935.6743524,70,2,person,0,541,3,783,490,0.934,662,246,22,-114,1497,1550,0.35,0,0,37.6,46.531,46.625,6288,19.6,51.0,0
1783525935.7278957,71,2,person,0,554,3,796,486,0.933,675,244,35,-116,1497,1550,0.35,0,0,37.6,46.531,46.625,6288,19.9,50.3,0
1783525935.7817075,72,2,person,0,564,2,805,484,0.926,684,243,44,-117,1588,1549,0.35,0,0,37.6,46.531,46.625,6288,19.27,51.9,0
1783525935.8350816,73,2,person,0,576,2,819,485,0.918,697,243,57,-117,1550,1548,0.35,0,0,37.6,46.531,46.625,6288,19.75,50.6,0
1783525935.8790667,74,2,person,0,581,2,824,484,0.925,702,243,62,-117,1543,1548,0.35,0,0,37.6,46.531,46.625,6288,19.4,51.5,0
1783525935.9320233,75,2,person,0,588,2,832,484,0.922,710,243,70,-117,1551,1548,0.35,0,0,37.6,46.531,46.625,6288,19.64,50.9,0
1783525935.9858866,76,2,person,0,592,3,836,484,0.922,714,243,74,-117,1547,1548,0.35,0,0,37.6,46.531,46.625,6288,19.28,51.9,0
1783525936.0391989,77,2,person,0,592,3,836,487,0.925,714,245,74,-115,1541,1546,0.35,0,0,37.6,46.531,46.625,6288,19.68,50.8,0
1783525936.091168,78,2,person,0,595,3,838,486,0.925,716,244,76,-116,1546,1549,0.35,0,0,37.6,46.562,46.656,6328,19.61,51.0,0
1783525936.1445346,79,2,person,0,596,3,837,485,0.923,716,244,76,-116,1543,1548,0.35,0,0,37.6,46.562,46.656,6328,19.69,50.8,0
1783525936.1963453,80,2,person,0,596,3,833,484,0.928,714,243,74,-117,1539,1549,0.35,0,0,37.6,46.562,46.656,6328,19.84,50.4,0
1783525936.2490845,81,2,person,0,598,3,830,482,0.914,714,242,74,-118,1542,1550,0.35,0,0,37.6,46.562,46.656,6328,19.56,51.1,0
1783525936.302561,82,2,person,0,601,3,827,479,0.905,714,241,74,-119,1542,1550,0.35,0,0,37.6,46.562,46.656,6328,19.99,50.0,0
1783525936.354132,83,2,person,0,603,3,824,474,0.885,713,238,73,-122,1540,1553,0.35,0,0,37.6,46.562,46.656,6328,19.15,52.2,0
1783525936.4075024,84,2,person,0,606,3,820,464,0.884,713,233,73,-127,1542,1557,0.35,0,0,37.6,46.562,46.656,6328,19.56,51.1,0
1783525936.4608037,85,2,person,0,612,3,816,447,0.875,714,225,74,-135,1544,1563,0.35,0,0,37.6,46.562,46.656,6328,19.7,50.8,0
1783525936.50458,86,2,person,0,613,3,815,449,0.884,714,226,74,-134,1543,1554,0.35,0,0,37.6,46.562,46.656,6328,19.69,50.8,0
1783525936.5572107,87,2,person,0,617,3,814,447,0.895,715,225,75,-135,1545,1556,0.35,0,0,37.6,46.562,46.656,6328,19.53,51.2,0
1783525936.6106405,88,2,person,0,620,3,814,446,0.89,717,224,77,-136,1548,1557,0.35,0,0,37.6,46.593,46.843,6367,19.48,51.3,0
1783525936.6626403,89,2,person,0,625,3,816,444,0.895,720,223,80,-137,1551,1557,0.35,0,0,37.6,46.593,46.843,6367,19.76,50.6,0
1783525936.721135,90,2,person,0,634,2,823,442,0.855,728,222,88,-138,1562,1558,0.35,0,0,37.6,46.593,46.843,6367,25.18,39.7,0
1783525936.7739184,91,2,person,0,642,2,831,442,0.855,736,222,96,-138,1569,1557,0.35,0,0,37.6,46.593,46.843,6367,19.68,50.8,0
1783525936.8252892,92,2,person,0,647,2,836,441,0.845,741,221,101,-139,1567,1558,0.35,0,0,37.6,46.593,46.843,6367,19.43,51.5,0
1783525936.8775628,93,2,person,0,650,3,837,438,0.847,743,220,103,-140,1564,1558,0.35,0,0,37.6,46.593,46.843,6367,19.61,51.0,0
1783525936.9294415,94,2,person,0,652,4,839,439,0.865,745,221,105,-139,1565,1556,0.35,0,0,37.6,46.593,46.843,6367,19.54,51.2,0
1783525936.981075,95,2,person,0,655,3,843,437,0.873,749,220,109,-140,1571,1558,0.35,0,0,37.6,46.593,46.843,6367,19.12,52.3,0
1783525937.0325422,96,2,person,0,662,3,851,437,0.863,756,220,116,-140,1580,1558,0.35,0,0,37.6,46.593,46.843,6367,19.63,50.9,0
1783525937.084556,97,2,person,0,671,2,862,436,0.895,766,219,126,-141,1591,1559,0.35,0,0,37.6,46.531,47.0,6328,19.23,52.0,0
1783525937.1286776,98,2,person,0,677,2,869,431,0.893,773,216,133,-144,1592,1562,0.35,0,0,37.6,46.531,47.0,6328,19.55,51.1,0
1783525937.1799743,99,2,person,0,680,3,873,429,0.87,776,216,136,-144,1586,1559,0.35,0,0,37.6,46.531,47.0,6328,18.9,52.9,0
1783525937.2311404,100,2,person,0,695,3,889,431,0.886,792,217,152,-143,1617,1558,0.35,0,0,37.6,46.531,47.0,6328,19.57,51.1,0
1783525937.282683,101,2,person,0,704,4,899,431,0.898,801,217,161,-143,1611,1559,0.35,0,0,37.6,46.531,47.0,6328,19.07,52.4,0
1783525937.3347175,102,2,person,0,716,4,909,431,0.901,812,217,172,-143,1621,1559,0.35,0,0,37.6,46.531,47.0,6328,19.78,50.6,0
1783525937.386816,103,2,person,0,723,3,917,432,0.916,820,217,180,-143,1622,1559,0.35,0,0,37.6,46.531,47.0,6328,19.29,51.8,0
1783525937.438581,104,2,person,0,728,3,921,432,0.915,824,217,184,-143,1618,1559,0.35,0,0,37.6,46.531,47.0,6328,19.68,50.8,0
1783525937.4941359,105,8,person,0,678,117,756,281,0.609,717,199,77,-161,1394,1582,0.35,0,0,37.6,46.531,47.0,6328,23.2,43.1,0
1783525937.5470932,106,8,person,0,677,118,755,281,0.735,716,199,76,-161,1546,1566,0.35,0,0,37.6,46.531,47.0,6328,19.33,51.7,0
1783525937.598926,107,8,person,0,675,116,753,281,0.732,714,198,74,-162,1543,1567,0.35,0,0,37.6,46.625,46.812,6328,19.73,50.7,0
1783525937.6515038,108,8,person,0,675,117,753,283,0.654,714,200,74,-160,1546,1564,0.35,0,0,37.6,46.625,46.812,6328,19.37,51.6,0
1783525937.7038412,109,8,person,0,674,115,753,284,0.66,713,199,73,-161,1544,1567,0.35,0,0,37.6,46.625,46.812,6328,19.9,50.2,0
1783525937.7475333,110,8,person,0,673,114,751,282,0.704,712,198,72,-162,1544,1567,0.35,0,0,37.6,46.625,46.812,6328,19.39,51.6,0
1783525937.799521,111,8,person,0,671,112,751,282,0.806,711,197,71,-163,1543,1568,0.35,0,0,37.6,46.625,46.812,6328,19.83,50.4,0
1783525937.8511112,112,8,person,0,669,110,748,280,0.776,708,195,68,-165,1539,1569,0.35,0,0,37.6,46.625,46.812,6328,19.31,51.8,0
1783525937.9024744,113,8,person,0,666,109,746,280,0.745,706,194,66,-166,1539,1569,0.35,0,0,37.6,46.625,46.812,6328,19.73,50.7,0
1783525937.9528818,114,8,person,0,663,108,742,280,0.81,702,194,62,-166,1533,1568,0.35,0,0,37.6,46.625,46.812,6328,19.47,51.4,0
1783525938.0039132,115,8,person,0,661,108,740,278,0.811,700,193,60,-167,1535,1569,0.35,0,0,37.6,46.625,46.812,6328,19.57,51.1,0
1783525938.0541544,116,8,person,0,658,107,737,280,0.839,697,193,57,-167,1532,1568,0.35,0,0,37.6,46.625,46.812,6328,19.49,51.3,0
1783525938.10604,117,8,person,0,656,107,736,281,0.83,696,194,56,-166,1535,1567,0.35,0,0,37.6,46.531,46.687,6328,20.89,47.9,0
1783525938.1558824,118,8,person,0,654,104,735,282,0.811,694,193,54,-167,1532,1569,0.35,0,0,37.6,46.531,46.687,6328,19.43,51.5,0
1783525938.2068748,119,8,person,0,652,102,735,284,0.808,693,193,53,-167,1533,1568,0.35,0,0,37.6,46.531,46.687,6328,19.66,50.9,0
1783525938.2628765,120,8,person,0,649,99,734,287,0.827,691,193,51,-167,1530,1568,0.35,0,0,37.6,46.531,46.687,6328,25.33,39.5,0
1783525938.3127978,121,8,person,0,650,98,735,286,0.808,692,192,52,-168,1535,1570,0.35,0,0,37.6,46.531,46.687,6328,19.22,52.0,0
1783525938.3560987,122,8,person,0,651,97,735,284,0.834,693,190,53,-170,1536,1572,0.35,0,0,37.6,46.531,46.687,6328,19.37,51.6,0
1783525938.4079854,123,8,person,0,648,96,733,284,0.822,690,190,50,-170,1528,1570,0.35,0,0,37.6,46.531,46.687,6328,19.34,51.7,0
1783525938.4586754,124,8,person,0,649,94,734,283,0.826,691,188,51,-172,1535,1572,0.35,0,0,37.6,46.531,46.687,6328,19.52,51.2,0
1783525938.508811,125,8,person,0,649,94,733,282,0.812,691,188,51,-172,1533,1570,0.35,0,0,37.6,46.531,46.687,6328,19.52,51.2,0
1783525938.5589046,126,8,person,0,647,93,732,283,0.798,689,188,49,-172,1529,1570,0.35,0,0,37.6,46.531,46.687,6328,19.55,51.2,0
1783525938.6089582,127,8,person,0,644,91,730,284,0.762,687,187,47,-173,1528,1572,0.35,0,0,37.6,46.843,46.812,6328,19.54,51.2,0
1783525938.6587682,128,8,person,0,642,91,727,284,0.783,684,187,44,-173,1524,1571,0.35,0,0,37.6,46.843,46.812,6328,19.32,51.8,0
1783525938.7092755,129,8,person,0,640,90,725,284,0.808,682,187,42,-173,1525,1571,0.35,0,0,37.6,46.843,46.812,6328,20.2,49.5,0
1783525938.7599778,130,8,person,0,637,90,723,287,0.841,680,188,40,-172,1436,1569,0.35,0,0,37.6,46.843,46.812,6328,19.68,50.8,0
1783525938.810436,131,8,person,0,634,88,720,288,0.858,677,188,37,-172,1503,1570,0.35,0,0,37.6,46.843,46.812,6328,19.52,51.2,0
1783525938.861021,132,8,person,0,628,87,716,289,0.836,672,188,32,-172,1503,1570,0.35,0,0,37.6,46.843,46.812,6328,19.63,50.9,0
1783525938.911191,133,8,person,0,626,86,714,290,0.837,670,188,30,-172,1503,1570,0.35,0,0,37.6,46.843,46.812,6328,19.36,51.7,0
1783525938.9548934,134,8,person,0,623,83,712,292,0.803,667,187,27,-173,1503,1572,0.35,0,0,37.6,46.843,46.812,6328,19.37,51.6,0
1783525939.0067012,135,8,person,0,622,81,711,292,0.818,666,186,26,-174,1503,1572,0.35,0,0,37.6,46.843,46.812,6328,19.51,51.3,0
1783525939.0572207,136,8,person,0,619,79,709,291,0.834,664,185,24,-175,1503,1572,0.35,0,0,37.6,46.843,46.812,6328,19.46,51.4,0
1783525939.1073165,137,8,person,0,616,77,708,291,0.836,662,184,22,-176,1503,1573,0.35,0,0,37.6,46.968,46.906,6328,19.55,51.2,0
1783525939.1578908,138,8,person,0,615,75,707,290,0.824,661,182,21,-178,1503,1575,0.35,0,0,37.6,46.968,46.906,6328,19.89,50.3,0
1783525939.208334,139,8,person,0,613,74,705,289,0.799,659,181,19,-179,1503,1574,0.35,0,0,37.6,46.968,46.906,6328,19.94,50.1,0
1783525939.2604935,140,8,person,0,613,73,705,289,0.812,659,181,19,-179,1503,1573,0.35,0,0,37.6,46.968,46.906,6328,20.13,49.7,0
1783525939.313228,141,8,person,0,612,72,704,289,0.806,658,180,18,-180,1503,1574,0.35,0,0,37.6,46.968,46.906,6328,20.61,48.5,0
1783525939.363892,142,8,person,0,611,69,705,292,0.81,658,180,18,-180,1503,1574,0.35,0,0,37.6,46.968,46.906,6328,19.57,51.1,0
1783525939.4138658,143,8,person,0,610,67,705,293,0.79,657,180,17,-180,1503,1574,0.35,0,0,37.6,46.968,46.906,6328,19.09,52.4,0
1783525939.4641802,144,8,person,0,608,64,705,295,0.809,656,179,16,-181,1503,1575,0.35,0,0,37.6,46.968,46.906,6328,19.77,50.6,0
1783525939.5147443,145,8,person,0,606,60,705,296,0.801,655,178,15,-182,1503,1575,0.35,0,0,37.6,46.968,46.906,6328,19.17,52.2,0
1783525939.558506,146,8,person,0,605,58,704,296,0.788,654,177,14,-183,1503,1576,0.35,0,0,37.6,46.968,46.906,6328,19.16,52.2,0
1783525939.6096568,147,8,person,0,602,57,702,298,0.777,652,177,12,-183,1503,1575,0.35,0,0,37.6,46.968,46.906,6328,19.79,50.5,0
1783525939.6614351,148,8,person,0,597,55,702,307,0.774,649,181,9,-179,1503,1569,0.35,0,0,37.6,46.812,46.906,6328,19.91,50.2,0
1783525939.713583,149,8,person,0,597,53,699,299,0.77,648,176,8,-184,1503,1580,0.35,0,0,37.6,46.812,46.906,6328,19.28,51.9,0
1783525939.771806,150,8,person,0,595,54,696,295,0.787,645,174,5,-186,1503,1578,0.35,0,0,37.6,46.812,46.906,6328,26.85,37.2,0
1783525939.823283,151,8,person,0,583,55,697,333,0.632,640,194,0,-166,1503,1548,0.35,0,0,37.6,46.812,46.906,6328,19.69,50.8,0
1783525939.874806,152,8,person,0,588,53,694,310,0.71,641,181,1,-179,1503,1586,0.35,0,0,37.6,46.812,46.906,6328,19.86,50.4,0
1783525939.927044,153,8,person,0,584,50,690,308,0.679,637,179,-3,-181,1503,1576,0.35,0,0,37.6,46.812,46.906,6328,19.87,50.3,0
1783525939.9790053,154,8,person,0,579,48,689,318,0.723,634,183,-6,-177,1503,1568,0.35,0,0,37.6,46.812,46.906,6328,19.54,51.2,0
1783525940.03085,155,8,person,0,570,46,689,346,0.819,629,196,-11,-164,1503,1555,0.35,0,0,37.6,46.812,46.906,6328,20.04,49.9,0
1783525940.0823872,156,8,person,0,564,40,688,357,0.785,626,198,-14,-162,1503,1564,0.35,0,0,37.6,46.812,46.906,6328,19.5,51.3,0
1783525940.1353831,157,8,person,0,561,36,686,361,0.779,623,198,-17,-162,1503,1566,0.35,0,0,37.6,46.75,46.843,6367,20.19,49.5,0
1783525940.179281,158,8,person,0,559,33,685,363,0.799,622,198,-18,-162,1503,1566,0.35,0,0,37.6,46.75,46.843,6367,19.46,51.4,0
1783525940.232464,159,8,person,0,555,29,681,363,0.816,618,196,-22,-164,1503,1569,0.35,0,0,37.6,46.75,46.843,6367,20.28,49.3,0
1783525940.285764,160,8,person,0,553,26,679,365,0.87,616,195,-24,-165,1503,1568,0.35,0,0,37.6,46.75,46.843,6367,19.51,51.3,0
1783525940.3379178,161,8,person,0,551,24,677,368,0.864,614,196,-26,-164,1503,1566,0.35,0,0,37.6,46.75,46.843,6367,19.76,50.6,0
1783525940.3896837,162,8,person,0,549,24,676,373,0.874,612,198,-28,-162,1503,1564,0.35,0,0,37.6,46.75,46.843,6367,19.97,50.1,0
1783525940.4412687,163,8,person,0,548,23,675,377,0.892,611,200,-29,-160,1503,1564,0.35,0,0,37.6,46.75,46.843,6367,20.09,49.8,0
1783525940.4975793,164,8,person,0,545,19,672,377,0.882,608,198,-32,-162,1503,1568,0.35,0,0,37.6,46.75,46.843,6367,23.62,42.3,0
1783525940.5501611,165,10,person,0,703,131,789,341,0.406,746,236,106,-124,1700,1515,0.35,0,0,37.6,46.75,46.843,6367,19.88,50.3,0
1783525940.6044357,166,8,person,0,542,12,670,377,0.892,606,194,-34,-166,1346,1607,0.35,0,0,37.6,46.75,46.843,6367,21.05,47.5,0
1783525940.6577313,167,8,person,0,540,8,669,376,0.882,604,192,-36,-168,1503,1571,0.35,0,0,37.6,46.75,46.75,6367,20.24,49.4,0
1783525940.7103744,168,8,person,0,539,6,668,375,0.896,603,190,-37,-170,1503,1571,0.35,0,0,37.6,46.75,46.75,6367,20.03,49.9,0
1783525940.7628644,169,10,person,0,696,133,760,283,0.711,728,208,88,-152,1689,1545,0.35,0,0,37.6,46.75,46.75,6367,20.28,49.3,0
1783525940.8086617,170,10,person,0,694,133,759,281,0.682,726,207,86,-153,1551,1564,0.35,0,0,37.6,46.75,46.75,6367,20.25,49.4,0
1783525940.8623362,171,10,person,0,695,133,759,280,0.648,727,206,87,-154,1556,1564,0.35,0,0,37.6,46.75,46.75,6367,20.22,49.5,0
1783525940.914881,172,10,person,0,691,132,756,280,0.683,723,206,83,-154,1546,1563,0.35,0,0,37.6,46.75,46.75,6367,19.49,51.3,0
1783525940.9670644,173,10,person,0,687,132,751,281,0.655,719,206,79,-154,1544,1563,0.35,0,0,37.6,46.75,46.75,6367,20.12,49.7,0
1783525941.019237,174,10,person,0,681,131,746,283,0.729,713,207,73,-153,1537,1562,0.35,0,0,37.6,46.75,46.75,6367,19.68,50.8,0
1783525941.0719786,175,10,person,0,678,130,743,282,0.713,710,206,70,-154,1540,1564,0.35,0,0,37.6,46.75,46.75,6367,20.16,49.6,0
1783525941.1233773,176,10,person,0,677,128,742,282,0.701,709,205,69,-155,1542,1564,0.35,0,0,37.6,46.75,46.75,6367,19.91,50.2,0
1783525941.1745987,177,10,person,0,676,126,741,283,0.707,708,204,68,-156,1542,1565,0.35,0,0,37.6,46.656,47.156,6288,19.75,50.6,0
1783525941.2254176,178,10,person,0,674,126,739,283,0.707,706,204,66,-156,1539,1564,0.35,0,0,37.6,46.656,47.156,6288,19.68,50.8,0
